Quarter,MGSC,MGSX,YBWF,YBWG,YBWH,YBWI,YBWL,LF2I,LF2Q,LF2Y,LF32,LF34,LF36,LF38,YBVH,YBVK,YBXD,YBXG,YBXJ,YBXM,YBXP,YBVN,YBVQ,YBXS,YBXV,YBXY,YBYB,YBYE,MGVI,MGXB,YBYH,YBYK,YBYN,YBYQ,YBYT,YBVT,YBVW,YBYW,YBYZ,YBZC,YBZF,YBZI
Jul-Sep 1995,2447352.640106525,8.648027252374407,1040187.7188141515,379291.0335956842,1027873.8876966889,41.99941891708541,649403.0,2433615.1959991376,8.739201555671672,1036441.6828879155,377938.79490223853,1019234.7182089834,41.881506981243575,643454.0,145129.1317480238,18.645743742056585,113584.07871336484,19312.07223425559,12232.98080040337,8.429031892537278,*,584973.0574397263,14.915559101473963,311835.43935074005,100191.98567241123,172945.63241657504,29.56471759118492,79984.204063841,1315582.6389109422,7.4978093562209915,496765.95524481416,206129.68225185957,612687.0014142684,46.571532892943864,401316.0,401667.8120078323,6.635766720236139,118002.24550523242,53657.293437157794,230008.27306544204,57.263307188019596,168122.0
Aug-Oct 1995,2437556.876603631,8.611241251246058,1040156.9067727897,390849.36137854203,1006550.608452299,41.29342039619506,636524.0,2424847.4485962717,8.704798200989156,1035767.3130340127,389075.50552884734,1000004.6300334121,41.239898642378854,630608.0,146671.8909408416,18.682227894770232,115498.62134295935,18907.963823330538,12265.305774551733,8.362410613154774,*,580385.9001285138,14.837897524016588,309279.81444142933,105391.1187012523,165714.96698583214,28.552548735098178,76673.0165026132,1310483.6945987493,7.457975890517672,498328.47303135437,212024.4858246231,600130.735742772,45.79459769062775,389051.0,400015.39093552576,6.624402326737948,117049.9979570466,54525.793029336106,228439.5999491432,57.1077026348626,170175.0
Sep-Nov 1995,2421327.834016967,8.552189091295284,1052200.949857969,399449.57227745024,969677.3118815478,40.04733676533423,611488.0,2403069.974175249,8.626288960671946,1045974.0900805597,397249.34777475795,959846.5363199315,39.94251297860595,603605.0,152897.6930089797,19.237341749455574,120397.2725409054,20346.227562646145,12154.192905428168,7.949232369852926,*,570223.2157871627,14.69480523885629,310865.740781764,106083.13246918624,153274.34253621253,26.87970925992999,73133.9623734515,1298023.0398186888,7.385271227511117,500445.59645052394,214823.79718827375,582753.646179891,44.89547783845897,374579.0,400183.88540213596,6.602274530011089,120492.34008477576,58196.41505734412,221495.1302600162,55.348338186441616,163328.0
Oct-Dec 1995,2352932.053670103,8.30388993210171,1018844.7654858661,399438.5011170128,934648.787067224,39.722727462926905,587070.0,2333387.4794915,8.368554160355101,1009537.1279743188,397000.2662216823,926850.085295499,39.72122476192773,578819.0,148748.99587977835,18.572264120591633,115336.44875213655,22346.070733688633,11066.476393953142,7.439698216784785,*,556607.4484964381,14.386776501365937,300514.15848748584,107112.4650952271,148980.82491372502,26.765869791388248,73921.5904627765,1257211.9602764419,7.140779509943868,489069.5118416637,208914.66092400468,559227.7875107734,44.48158347044421,353911.0,390363.6490174451,6.442273439044185,113924.6464045801,61065.30436409237,215373.69824877247,55.172580436440064,158426.0
Nov-Jan 1996,2376522.96617042,8.378935078079573,1041592.9417872893,395046.70746048435,939883.3169226461,39.548673852590376,590543.0,2354291.7174276304,8.433464411068964,1031767.5834315799,390674.75160003843,931849.3823960121,39.58088012194931,580845.0,150434.32154946122,18.64433292336156,116875.41660424726,21463.791579348108,12095.113365865855,8.040128902292492,*,560112.293992849,14.482538331361084,306820.6235320488,108604.68261740866,144686.98784339157,25.831782197096143,69155.3881723453,1269389.1828160642,7.204533749833741,494697.77604318684,206470.56535076076,568220.8414221166,44.763327836271024,363664.0,396587.1678120453,6.5342158376065775,123199.12560780646,58507.66791296681,214880.37429127208,54.18238201623065,157571.0
Dec-Feb 1996,2356961.1201987835,8.317320136364216,1027239.008079849,395085.70215264894,934636.4099662859,39.65429900207517,593067.0,2340288.888075167,8.388545194784818,1021634.4736303224,392015.5743206934,926638.8401241512,39.5950621671451,586017.0,147171.0237570377,18.377406415827462,114411.39322945048,21232.76829270681,11526.862234880402,7.832290583172075,*,563825.3432806039,14.598847307041357,303860.6276581427,108764.79629928342,151199.91932317792,26.81680082761532,72954.6841712377,1256956.965434084,7.135148329785027,494106.8945741882,205251.53875843232,557598.5321014635,44.36098827845706,363130.0,389007.78772705805,6.420722706268912,114860.09261806749,59836.59880222645,214311.0963067641,55.091723885263846,156301.0
Jan-Mar 1996,2330347.96157683,8.234201626672487,1017591.1933907411,397976.51990113023,914780.2482849585,39.25509251699786,575740.0,2314184.3590560034,8.30381995415907,1015602.3220002135,394525.8745680814,904056.1624877081,39.06586607717324,569009.0,148071.446323919,18.442767861075005,114830.72268167161,21154.377564932056,12086.346077315322,8.16250963799962,*,561310.7513900072,14.604203333155127,304142.7704172834,107265.29497035636,149902.6860023675,26.705828390273044,71142.3624964062,1238168.5972228786,7.034327461780256,483610.14657820505,208042.29612173227,546516.1545229412,44.139074092876925,355831.0,382797.16664002516,6.3244303694854755,115007.55371358109,61514.551244109534,206275.06168233452,53.88625613217025,146882.0
Feb-Apr 1996,2349604.8213174185,8.294613291384689,1028184.718047465,400346.1815401304,921073.9217298236,39.20122709032319,579352.0,2332739.5109243537,8.36380492896408,1025231.808426304,398155.6397148829,909352.0627831668,38.98215203732001,573048.0,159664.16813714968,19.723351836969996,122965.80324387868,24622.828658773702,12075.536234497311,7.563084676659929,*,564840.2013422102,14.69033279570845,305056.96330936305,108370.36959218307,151412.86844066402,26.806319394559182,71377.1510098129,1246389.6442605997,7.0808948157060865,488021.71531511156,209592.17339906376,548775.7555464245,44.02922938853337,355972.0,378710.8075774593,6.238821597626715,112140.23617911177,57760.809890109915,208809.76150823763,55.13699565215838,150337.0
Mar-May 1996,2347223.3761610007,8.279749780248695,1041417.1724385195,393141.1230866617,912665.0806358196,38.88275355064537,574909.0,2332589.616658884,8.35624122407575,1036852.6880337447,390646.6973236329,905090.2313015063,38.801948908523585,569582.0,167088.1067068524,20.14162288727732,128027.7649375849,26702.965254084338,12357.37651518319,7.395724781814411,*,557201.4087896124,14.548922254899525,302409.5658313618,96409.54832198551,158382.29463626497,28.424604126596314,74522.8388591332,1245224.2356463242,7.068908235123056,491430.2630780395,215166.108607064,538627.8639612206,43.25549154459316,349435.0,377709.6250182118,6.2184227574507505,119549.57859153317,54862.500903527834,203297.5455231508,53.823766210180246,148677.0
Apr-Jun 1996,2340218.745356001,8.25487005436371,1048152.972604298,389667.75053929025,902398.022212413,38.56041338029439,579354.0,2326702.450621043,8.334890605580346,1043977.6203753101,387856.13729128777,894868.692954445,38.46081361695334,574501.0,168127.87553589983,20.18021053571707,131402.37850822014,24639.68368889539,12085.813338784334,7.18846491116441,*,546091.3724339259,14.361986785825925,295561.97624218767,98655.7419554004,151873.65423633775,27.811033446552692,71124.7155275053,1246620.0666804947,7.067811356273772,498687.43467230524,213933.69122835857,533998.940779831,42.83574082051845,353982.0,379379.4307056809,6.243809808040975,122501.1831815851,52438.63366663593,204439.61385745992,53.88790148089559,153179.0
May-Jul 1996,2314475.6812636997,8.172541331954013,1036862.8741137912,383283.32424480515,894329.4829051035,38.64069474330364,562958.0,2300740.6657582386,8.250784944808087,1031699.9218897477,381361.8735354716,887678.8703330193,38.58230888618962,559201.0,166074.57853096974,19.831062430513448,131484.08459057132,23570.16497925447,11020.32896114395,6.635771144882881,*,537551.0275794247,14.311623477977173,290527.53344701364,91662.47798296719,155361.01614944387,28.90163132029151,69359.625819172,1226872.8261585638,6.9595959805132726,489039.1683396548,215320.68425706256,522512.9735618465,42.58900860962713,338700.0,383977.24899474153,6.296620361966893,125812.08773655127,52729.99702552092,205435.16423266928,53.50191053519493,154137.0
Jun-Aug 1996,2285187.2856414355,8.061173084500481,1028046.1446232975,364872.97279733873,892268.1682207992,39.0457348431442,556057.0,2267908.2484606453,8.128047968985106,1020702.0157668367,361943.4796877998,885262.753006009,39.03432837756491,551047.0,165349.60554101496,19.794460979864002,132212.50646760658,21262.404484397128,11874.69458901124,7.181568138707004,*,530839.2924524486,14.09710873394883,288872.8858752192,90489.37599279758,151477.03058443175,28.53538401134854,66065.1626047114,1208765.1211461031,6.861583960233952,483133.22881902545,205308.0456507422,520323.8466763354,43.04590176981488,335277.0,380233.2665018689,6.20208194658281,123827.52346144628,47813.14666940183,208592.59637102077,54.85911274677896,155373.0
Jul-Sep 1996,2285175.200813237,8.061487404902513,1036389.2300860055,358659.25866599253,890126.712061239,38.95223052238905,555917.0,2265592.6926596365,8.118790181854848,1030375.8368414665,355800.28490443015,879416.57091374,38.81618146823075,548590.0,171927.11440385028,20.399995920388317,137514.65578012273,21860.778627617445,12551.67999611011,7.300582016764784,*,535936.4022124348,14.290051618096115,302891.2768002163,88907.53125604775,144137.59415617085,26.894533299314404,67760.1508995677,1196904.8414070136,6.796509995329542,474751.5128023797,202700.35542507388,519452.97317956004,43.399688530703955,331591.0,380406.84278993844,6.192483160321228,121231.7847032868,45190.59335725352,213984.46472939802,56.251476224774635,157962.0
Aug-Oct 1996,2287364.364559601,8.052014941592162,1052338.8852560334,353401.0795803915,881624.3997231765,38.543242754982785,553083.0,2270556.750146544,8.119807009055819,1047226.5905771356,350089.841861365,873240.3177080434,38.45930376554929,546363.0,181149.31008075117,21.28140506509126,148269.91506729968,20860.672731620638,12018.722281830873,6.634704971536061,*,540214.4757280829,14.404774181463567,305812.6742605888,95454.97247139401,138946.82899610014,25.720678589523594,71163.614944892,1188013.1914284246,6.7409353223354245,472009.3266796063,194697.70302488463,521306.1617239337,43.880502799563516,327287.0,377987.3873223427,6.1142868985559105,126246.96924853875,42387.73135249228,209352.68672131177,55.38615671923955,154970.0
Sep-Nov 1996,2262203.6930120923,7.954635152221464,1049294.6622797851,347484.09670313844,865424.9340291687,38.25583596660421,544161.0,2243548.7071101516,8.012492132704683,1043040.2071234275,344848.8865430207,855659.6134437032,38.138668919109534,536470.0,178824.52588661393,21.01457467543083,145164.69702978455,19618.029404464167,14041.79945236518,7.852278306203127,*,540158.599994799,14.377604985807327,313081.4004378964,89186.93992459864,137890.25963230402,25.527735674972448,71040.4414654673,1164599.3382250702,6.598830147926213,467709.28946131497,189623.79277187272,507266.2559918823,43.55714788272086,320296.0,378621.22890560934,6.1242384849481235,123339.27535078928,49055.33460220293,206226.6189526171,54.467790817938955,153213.0
Oct-Dec 1996,2229194.5136054475,7.841694004268963,1017032.4452687653,340195.083871062,871966.9844656202,39.11578730091709,549225.0,2211966.355070063,7.901828839312,1007943.0094803092,337364.1952870798,866659.1503026737,39.18048519663052,542821.0,176504.0969640525,20.726853355744783,139388.53256005945,21498.559999417237,15617.00440457583,8.847955754679422,*,530552.4324459617,14.13842625994312,300045.4458256924,85244.10841793701,145262.87820233233,27.37955182537548,72140.3231784717,1150954.8813244847,6.52167865614709,458085.8782869798,183522.61610067298,509346.38693683204,44.25424447139851,321967.0,371183.10287094855,6.010873508460996,119512.58859603375,49929.79935303473,201740.71492188008,54.35072700279152,154288.0
Nov-Jan 1997,2181411.4710816797,7.670393282320713,991206.2477382827,327455.20599552337,862750.0173478734,39.550081623072614,539061.0,2165646.7115192055,7.733937510796254,982412.7374070906,324406.9004503639,858827.0736617511,39.65684103014578,532167.0,175310.67241965397,20.64115611182115,134772.6976330253,21105.160609064435,19432.814177564254,11.08478674421287,*,519935.8808861885,13.867927031960154,294212.94463331474,80480.42615760167,145242.51009527207,27.93469645674732,69646.7125685895,1129891.5861099646,6.4089355592267445,446891.1765600337,177849.70932635304,505150.7002235779,44.707891131637744,320953.0,356273.33166587225,5.736254568926037,115329.42891190884,48019.90990250427,192923.9928514591,54.15055680687073,147886.0
Dec-Feb 1997,2131321.116504971,7.48998868358338,973170.8617856544,318329.7896097928,839820.4651095239,39.40375096957217,522031.0,2112828.6962373536,7.541796506379764,965956.5591165489,315753.55192741705,831118.5851933879,39.33677096839377,514161.0,170187.9627822709,19.920144305365316,129866.52344316244,23502.680679903995,16818.758659204428,9.88246077116595,*,509585.1241414554,13.618233420914642,289180.51474067156,80880.55261717917,139524.05678360467,27.379931276187385,64971.9127141493,1105148.2526327632,6.2717342701645755,441575.0232868894,174422.3783273558,489150.8510185181,44.26110703728916,308096.0,346399.7769484814,5.552862531987787,112548.800314931,39524.17798535385,194326.79864819665,56.09899647166865,148735.0
Jan-Mar 1997,2084653.1895305077,7.323361191515847,955863.442668966,315923.1936861515,812866.5531753905,38.992891347958896,499680.0,2065590.780363498,7.370499503769191,951436.4709853579,313986.47063481127,800167.8387433288,38.73796525188387,491823.0,168174.06428312056,19.699242060385124,130567.95320182043,22283.55197675115,15322.559104548964,9.11113088089105,*,499752.08194875804,13.383576796410141,278751.6569116934,82231.85654217476,138768.56849488994,27.767481818938883,65459.4436373345,1074536.5849627007,6.106222425576327,435502.8062759406,168967.29291102092,470066.4857757393,43.74597313427502,293329.0,342190.45833592844,5.448357732589373,111041.02627951157,42440.49225620466,188708.93980021222,55.147341254897476,139934.0
Feb-Apr 1997,2052044.9929337038,7.20529479838012,953708.8501160874,309154.31534075236,789181.8274768644,38.458310134253516,496458.0,2034386.586323608,7.255370733313435,949901.3394281429,307902.2517754685,776582.9951199966,38.17283304661282,489122.0,162602.78344615223,18.998433834067193,127500.91528349674,22905.590987884585,12196.277174770934,7.500657071353191,*,488971.35187676013,13.12615220629601,278716.30117996014,76219.68676695426,134035.36392984574,27.411700790934656,63564.732563865,1060145.7932207691,6.024216344744236,438008.778386062,162712.2560500581,459424.7587846492,43.33599790920235,290267.0,340325.0643900223,5.401498269402939,109482.85526656848,47316.78153585539,183525.4275875985,53.9265093261756,140942.0
Mar-May 1997,2047477.669380749,7.184802977619562,971110.8296277551,305709.8284197547,770657.0113332391,37.639336577786516,490553.0,2032158.8842535857,7.244277250457247,968117.4961514968,305555.7719954321,758485.6161066568,37.32412962312489,482119.0,169499.21003701354,19.52130804801505,129342.53993790623,23607.89964322112,16548.770455886217,9.763331907135415,*,486605.0624577936,13.101760302191243,288358.4344604201,75742.91978666844,122503.70821070511,25.17518161277466,57740.3770502111,1049336.421597723,5.964243657910083,438610.82683810755,162045.36373916588,448680.23102044954,42.75847304883286,288808.0,342036.9752882187,5.410925083998115,114799.02839132122,44313.64525069923,182924.3016461983,53.48085583205046,141306.0
