Quarter,JN5P,YBTO,YBVH,YCAS,JN5Y,AGNR,AGOS,AGPT,JN69,AGNH,AGOJ,AGPK,YBUA,YBVK,LWEX,AIWY,AIYA,AIZB,AIWG,AIXR,AIYS,JN5Q,YBTR,YBVN,YCAV,JN5Z,AGNS,AGOT,AGPU,JN6A,AGNI,AGOK,AGPL,YBUD,YBVQ,LWFA,AIXA,AIYB,AIZC,AIWH,AIXS,AIYT,JN5R,MGUQ,MGVF,MGVU,JN62,AGNT,AGOU,AGPV,JN6B,AGNJ,AGOL,AGPM,AIVZ,MGWY,AIYL,AIXB,AIYC,AIZD,AIWI,AIXT,AIYU
Aug-Oct 2009,1557297.0,409075.0955485059,198270.88273784134,949951.0217136526,1311127.3450656221,306144.15600997495,138928.75638276027,866054.4326728868,246169.654934378,102930.93953853095,59342.12635508108,83896.58904076595,26.268277377308625,32.64545906721423,60.99999047796616,23.349688888889155,31.214830764665503,66.05418123054558,41.813008823516256,36.569301275164456,34.08080052073457,5710132.0,3286132.641486572,733699.9489910419,1690299.4095223849,1801307.2143813504,609711.5546254618,138469.45090155114,1053126.2088543375,3908824.7856186484,2676421.0868611103,595230.4980894907,637173.2006680476,57.54915370584379,18.25200260152793,29.601757183938744,33.84828250048752,18.507480125616706,58.464552878395494,68.47124733521443,18.193578461334784,16.300889285504322,7267428.999999999,3695207.737035078,931970.8317288832,2640250.431236038,3112434.5594469723,915855.7106354367,277398.2072843114,1919180.6415272243,4154994.4405530267,2779352.0263996413,654572.6244445718,721069.7897088135,50.84614843894695,20.141233321320392,36.32991022321701,29.425701750277728,23.247206911996724,61.661718660142064,66.8918350232428,19.06193906391185,17.354290120610596
Sep-Nov 2009,1555862.0,407922.3266013414,199719.07928584746,948220.5941128111,1308347.1961058811,307439.62976841326,134502.67349892412,866404.8928385437,247514.803894119,100482.69683292818,65216.40578692335,81815.70127426746,26.218413111274742,32.86791804357818,60.945032021658164,23.49832144582614,30.434441895362408,66.22132836125463,40.59664119157589,39.35833372407783,33.054871865064804,5716375.0,3302826.1752585294,704114.7931337757,1709434.031607695,1816873.8851908,613149.796691875,131493.522470437,1072230.566028488,3899501.1148091997,2689676.3785666544,572621.2706633387,637203.4655792067,57.77833286407083,17.57237749914459,29.904161843960463,33.747515536967754,17.658591581585785,59.01513444428682,68.97488420639311,17.552698503721622,16.34064068245265,7272236.999999999,3710748.5018598707,903833.8724196232,2657654.6257205056,3125221.0812966814,920589.4264602882,265996.1959693611,1938635.4588670318,4147015.9187033195,2790159.075399583,637837.6764502621,719019.1668534742,51.02623170641814,19.586471734850004,36.54521470794345,29.45677769709424,22.416940753479555,62.03194617075458,67.28112768547086,18.606717643651987,17.338230210562966
Oct-Dec 2009,1554417.0,398477.1015236997,196083.53176096597,959856.3667153345,1304399.865786803,295960.49020045286,129492.96395265099,878946.4116336992,250017.1342131971,102516.61132324686,66590.56780831498,80909.95508163527,25.635148195349107,32.97956857279593,61.750248917461306,22.68939900740729,30.436458486490885,67.38320316397197,41.003834255546636,39.3777296447651,32.36176405919483,5722670.0,3312894.0844376152,704412.4798510782,1705363.4357113063,1845355.4543617023,617327.5474258466,139171.26561402192,1088856.6413218337,3877314.545638297,2695566.5370117687,565241.2142370563,616506.7943894725,57.890706338782685,17.53444673883886,29.80013587558441,33.45304266268726,18.396759283042975,59.005252280702905,69.52148207949983,17.334392498931596,15.900355442738034,7277086.999999999,3711371.1859613145,900496.0116120442,2665219.802426641,3149755.3201485053,913288.0376262993,268664.2295666729,1967803.052955533,4127331.6798514947,2798083.1483350154,631831.7820453714,697416.7494711077,51.00078075143687,19.525627539445654,36.62481707895812,28.995523296179066,22.730548180657554,62.474790989884085,67.79399780236935,18.421208539282915,16.89752129385932
Nov-Jan 2010,1553027.0,391156.4024705498,199260.66870171053,962609.9288277397,1297989.104808505,286220.71488186053,128308.36116245098,883460.0287641934,255037.89519149507,104935.68758868925,70952.30753925958,79149.90006354626,25.18670972691072,33.749137420109285,61.98281992700318,22.05108762635471,30.95280128160065,68.06374764559617,41.14513551403737,40.339482798496675,31.034564492510654,5729060.0,3296317.828363709,700057.8696030579,1732684.302033233,1870479.385860154,635102.0216992861,134008.05577127018,1101369.3083895976,3858580.6141398456,2661215.806664423,566049.8138317878,631314.9936436352,57.536800598417706,17.517318753570287,30.243779992411195,33.953970650536185,17.423781029107683,58.881659788147026,68.96877564025343,17.539610320168016,16.361327046794585,7282087.0,3687474.2308342587,899318.5383047685,2695294.230860973,3168468.4906686586,921322.7365811465,262316.41693372116,1984829.337153791,4113618.509331341,2766151.4942531125,637002.1213710473,710464.8937071814,50.63760197913398,19.60669652127268,37.01266176661955,29.077856992881596,22.161857028365546,62.64317738993586,67.24375359500081,18.717994934066976,17.27104475282677
Dec-Feb 2010,1551579.0,384960.4839989644,199355.45173912705,967263.0642619086,1295006.034157121,278886.33762802114,132336.21148678058,883783.4850423194,256572.965842879,106074.14637094326,67019.24025234644,83479.5792195893,24.81088516917053,34.11775026934818,62.340561728530005,21.535524180745576,32.1811660794496,68.24551096532507,41.34268239152729,38.718544688367096,32.5363893835607,5735409.0,3300700.3357632672,715220.4225608192,1719488.2416759136,1836810.786747326,647523.5581542546,125747.77388712871,1063539.4547059427,3898598.2132526743,2653176.777609013,589472.6486736904,655948.7869699709,57.54951975985091,17.809624880628697,29.9802200972226,35.25259993169502,16.261791776912666,57.90141599665184,68.0546348323342,18.178735076811805,16.825247206551726,7286988.0,3685660.819762232,914575.8742999461,2686751.305937822,3131816.8209044468,926409.8957822757,258083.9853739093,1947322.939748262,4155171.1790955523,2759250.9239799557,656491.8889260369,739428.3661895602,50.57865910801873,19.881061239315105,36.87053287226247,29.58059007789398,21.788545257996045,62.178698535308605,66.40522869097671,19.21959365457954,17.795376756307544
Jan-Mar 2010,1550077.0,384272.71224881813,205084.493850098,960719.793901084,1287922.2785230959,275662.6708318916,135506.63167679333,876752.976014411,262154.72147690423,108610.04141692651,69577.86217330466,83966.81788667303,24.79055635615638,34.79799546485518,61.97884323818003,21.403672832494465,32.956407701163705,68.07499106388728,41.429748358163785,39.04746661889521,32.02948907943682,5741754.0,3305229.032352525,732495.9469894835,1704029.0206579915,1825653.5812104119,628860.0655035404,141788.2036019392,1055005.3121049323,3916100.4187895884,2676368.9668489844,590707.7433875443,649023.7085530594,57.56479696539637,18.141303598861054,29.677847930405786,34.44574983861971,18.398562520164756,57.78781489341816,68.34270525872297,18.080620560169777,16.57321414535288,7291831.0,3689501.744601343,937580.4408395814,2664748.814559076,3113575.859733508,904522.7363354322,277294.8352787325,1931758.288119343,4178255.1402664925,2784979.008265911,660285.605560849,732990.5264397324,50.59774074030711,20.262887134135422,36.5443029954901,29.05092976963313,23.463421253755286,62.04307764271666,66.65411552843283,19.165018643588297,17.54298150382893
Feb-Apr 2010,1548654.0,378498.8987543867,217321.47503760335,952833.6262080098,1289073.655031876,269021.909118543,143081.58453628764,876970.1613770453,259580.34496812389,109476.98963584371,74239.8905013157,75863.46483096445,24.440507612054514,36.4743275988534,61.52656605077763,20.86939780891656,34.719818380411446,68.03103592675312,42.174606728905985,40.40994515359159,29.225427233437262,5747961.0,3334655.1398011176,721426.5172134597,1691879.3429854228,1818949.0004079938,622507.250934283,143333.17927241127,1053108.5702012996,3929011.999592006,2712147.8888668343,578093.3379410484,638770.7727841231,58.01457490405932,17.78629175193814,29.434426277168946,34.22345820551612,18.715802093880935,57.896541902224044,69.02875046318178,17.56993782799024,16.257796434585945,7296615.0,3713154.0385555043,938747.9922510631,2644712.9691934325,3108022.65543987,891529.1600528262,286414.763808699,1930078.731578345,4188592.34456013,2821624.878502678,652333.2284423641,714634.2376150875,50.88872084597453,20.179874512281998,36.24575188897088,28.68477031505584,24.314804636011594,62.09989261822759,67.36451405129506,18.77780929880062,17.06144162115007
Mar-May 2010,1547260.0,388865.2211949545,220009.97400568862,938384.8047993566,1293250.0428053378,278992.39800017764,154009.6251338153,860248.0196713449,254009.95719466184,109872.82319477687,66000.34887187333,78136.78512801166,25.132506572583434,36.13383756472269,60.64816545372831,21.57296646168927,35.5678765699801,66.51830591130557,43.25532133001197,37.52724084993551,30.761307938858128,5754350.0,3344549.4356204737,718827.4146317984,1690973.1497477272,1846582.633627943,623001.5113934426,155130.16523165666,1068450.9570028437,3907767.3663720563,2721547.924227031,563697.2494001418,622522.1927448835,58.122106504131196,17.690394987291675,29.385997545295773,33.73807919819133,19.936235715847584,57.86098805140825,69.64457371866781,17.158453010609705,15.930380045187503,7301609.999999999,3733414.6568154283,938837.3886374871,2629357.954547084,3139832.676433281,901993.9093936202,309139.79036547197,1928698.9766741889,4161777.323566718,2831420.7474218076,629697.5982720151,700658.9778728951,51.131389608804476,20.09389432556776,36.01066004000602,28.7274515028695,25.524827723558786,61.42680758597335,68.03393183456603,18.193472033554073,16.835571040894077
Apr-Jun 2010,1545808.0,391506.1186552214,199180.06383603544,955121.8175087431,1290053.907781425,281415.3547495747,137739.9439193961,870898.6091124541,255754.0922185751,110090.76390564675,61440.11991663932,84223.20839628903,25.32695643024369,33.72011564516047,61.78786870741665,21.814232184571246,32.86131521104226,67.50869896671104,43.0455532307025,35.818692557017364,32.931323861011506,5760634.0,3345874.9163644975,728117.9994047608,1686641.0842307413,1872547.597205853,638582.2103042747,163756.5948668929,1070208.7920346854,3888086.402794146,2707292.7060602224,564361.404537868,616432.2921960559,58.081713164983185,17.872343287255728,29.278740573185893,34.102321952037094,20.409905866631714,57.15255482058838,69.63046665101488,17.250032719219732,15.854387694498277,7306441.999999999,3737381.0350197186,927298.0632407962,2641762.9017394846,3162601.504987278,919997.5650538494,301496.538786289,1941107.4011471395,4143840.4950127215,2817383.4699658696,625801.5244545073,700655.5005923449,51.15186071441775,19.87913945863052,36.15662591641027,29.089898414424177,24.68260287449959,61.376920174296444,67.98966980888149,18.175077013538573,16.90836076908877
May-Jul 2010,1544331.0,390980.83459224127,194067.75878415286,959282.4066236061,1286099.748376264,284228.30804103723,132919.0976706117,868952.342664615,258231.25162373614,106752.52655120402,61148.66111354116,90330.06395899097,25.317165464673135,33.17122047318527,62.116373149513024,22.100020499956027,31.863819803422523,67.56492595241474,41.339894331128896,36.41943333696908,34.98029901144934,5767029.0,3381327.1575920107,726496.3734106428,1659205.4689973476,1846721.0478939987,652307.6798749606,162848.43042678275,1031564.9375922555,3920307.9521060023,2729019.47771705,563647.9429838601,627640.5314050921,58.63204706603713,17.685676318069998,28.770541452060456,35.32248038320961,19.977575873963794,55.859272236521726,69.61237512606662,17.11827740148371,16.009980314631196,7311360.000000001,3772307.9921842515,920564.1321947956,2618487.8756209537,3132820.796270263,936535.9879159979,295767.52809739445,1900517.2802568707,4178539.2037297385,2835772.004268254,624796.6040974013,717970.5953640831,51.59516139520215,19.616220254810443,35.81396451030935,29.894336408612265,24.00119161018284,60.66473008987637,67.86515253314035,18.054738246974914,17.182334791144886
Jun-Aug 2010,1543211.0,388944.9815572445,188676.6678047165,965589.350638039,1286591.5910256421,288272.6224181821,126358.15816375574,871960.8104437042,256619.40897435782,100672.35913906238,62318.50964096075,93628.5401943347,25.203616456676663,32.66440376899447,62.57014437027982,22.40591532145625,30.474861993219847,67.77292938379898,39.23022016979305,38.234356382913305,36.48536974211885,5773245.0,3378757.502701438,740713.199778372,1653774.2975201905,1824172.3170460728,646352.5902759759,159964.02075085603,1017855.7060192409,3949072.6829539277,2732404.912425462,580749.1790275159,635918.5915009493,58.52440876320749,17.980785719206168,28.645489625335323,35.43264987830923,19.838859644370256,55.79822128139077,69.19105146430498,17.528589464815056,16.102985246280113,7316456.0,3767702.4842586825,929389.8675830885,2619363.648158229,3110763.9080717154,934625.2126941581,286322.1789146118,1889816.5164629451,4205692.091928285,2833077.2715645246,643067.6886684767,729547.131695284,51.49627749088742,19.786493387098645,35.80098955229457,30.044877731447933,23.450820312359415,60.75088217268135,67.36292647295477,18.499449707223153,17.34666056736433
Jul-Sep 2010,1542136.0,379765.5846322214,195911.86943004534,966458.5459377335,1292861.953522401,280998.5881068599,136244.2707364178,875619.0946791233,249274.0464775992,98766.99652536146,59667.59869362753,90839.45125861018,24.62594639073476,34.03153415990044,62.670124161405575,21.734616549066168,32.65346975958504,67.72719177739742,39.621853105448416,37.66071331274259,36.44160013536487,5779395.0,3405980.2398736253,710934.0661904025,1662480.6939359722,1786193.14380728,637694.0377192537,128728.62074907238,1019770.485338954,3993201.85619272,2768286.202154372,582205.4454413301,642710.2085970183,58.93316237899685,17.26861463070118,28.765652701294375,35.701292434703085,16.79603536335067,57.0918374014866,69.32497534181175,17.37671681286292,16.09510943205371,7321531.0,3785745.824505847,906845.9356204477,2628939.2398737054,3079055.097329681,918692.6258261136,264972.8914854902,1895389.5800180773,4242475.90267032,2867053.1986797336,641873.0441349576,733549.6598556284,51.70702445302556,19.325054937147176,35.906960441384534,29.83683619766507,22.38579122312433,61.55750774521246,67.57971676103428,18.292577264892245,17.290602862208697
Aug-Oct 2010,1541019.0,376017.4329655586,213065.54050802256,951936.0265264189,1301686.132085051,287710.21404373343,150285.04742796242,863690.8706133552,239332.86791494896,88307.21892182516,62780.49308006013,88245.15591306367,24.400570853802492,36.16902034218749,61.773153123123,22.102886936567188,34.31202587055252,66.35169948610334,36.897238432460746,41.552348796754984,36.87130676277318,5785669.0,3367712.879918098,735152.1438331197,1682803.9762487826,1781411.0746552611,611204.8725787138,125007.50502240559,1045198.6970541417,4004257.925344739,2756508.0073393844,610144.638810714,637605.2791946409,58.20783871179111,17.918019227475725,29.085728482717947,34.310153410099026,16.979815719715425,58.67251595796936,68.83942190367438,18.123183557663385,15.923182049761376,7326688.0,3743730.3128836565,948217.6843411422,2634740.002775201,3083097.2067403123,898915.0866224472,275292.55245036806,1908889.5676674969,4243590.793259688,2844815.226261209,672925.1318907741,725850.4351077045,51.09717123048855,20.20946704656563,35.96085984247181,29.156235640486,23.444963504729554,61.91467344896731,67.03792530561086,19.12947129060684,17.104628378886336
Sep-Nov 2010,1539940.0,356766.74198039895,208299.45495953906,974873.8030600618,1309351.087116669,267052.23217594,148840.07469687716,893458.7802438517,230588.9128833309,89714.50980445892,59459.3802626619,81415.02281621005,23.16757418992941,36.86284121888106,63.30596017117951,20.39576969107786,35.78812885865511,68.23676163215654,38.906688393058644,39.859106869109745,35.30743165323087,5791897.0,3320056.151980633,737918.0643935825,1733922.7836257839,1795806.2959986338,605216.060478108,124374.4139912895,1066215.8215292364,3996090.704001365,2714840.091502525,613543.650402293,667706.9620965475,57.322430837092455,18.18439509585917,29.93704452316372,33.70163373558906,17.047154306906503,59.3725405632528,67.9373991382153,18.43368126931076,16.709004163192773,7331836.999999999,3676822.893961032,946217.5193531215,2708796.5866858456,3105157.383115303,872268.292654048,273214.48868816666,1959674.601773088,4226679.616884696,2804554.601306984,673003.0306649548,749121.9849127575,50.14872662827927,20.467429110679127,36.94567386980705,28.09095272906682,23.851470588499694,63.11031487257534,66.35361218539911,19.35274988622778,17.723651963592715
